name,price,image_url,category_id
Slim Fit Jeans 337,3956.85,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20337,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 338,23627.33,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20338,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 339,21862.12,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20339,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 340,85878.07,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20340,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 341,225.44,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20341,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 342,2434.65,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20342,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 343,2461.07,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20343,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 344,16912.99,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20344,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 345,48622.50,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20345,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 346,1062.93,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20346,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 347,4844.56,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20347,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 348,6502.68,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20348,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 349,573.44,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20349,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 350,73016.14,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20350,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 351,1683.66,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20351,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 352,3960.93,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20352,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 353,37317.55,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20353,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 354,18863.27,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20354,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 355,55147.58,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20355,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 356,334.21,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20356,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 357,3887.97,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20357,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 358,6922.68,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20358,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 359,1657.22,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20359,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 360,36533.41,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20360,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 361,1213.55,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20361,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 362,3301.07,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20362,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 363,34623.20,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20363,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 364,6172.92,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20364,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 365,33841.82,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20365,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 366,1918.56,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20366,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 367,4995.06,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20367,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 368,26952.82,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20368,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 369,20829.14,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20369,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 370,23537.95,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20370,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 371,696.96,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20371,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 372,3585.78,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20372,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 373,14391.64,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20373,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 374,5496.69,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20374,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 375,14634.25,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20375,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 376,671.61,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20376,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 377,3936.09,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20377,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 378,71480.44,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20378,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 379,25271.77,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20379,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 380,125584.54,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20380,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 381,534.74,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20381,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 382,1307.53,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20382,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 383,60608.31,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20383,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 384,29457.47,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20384,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 385,27040.91,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20385,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 386,1366.62,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20386,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 387,1787.56,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20387,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 388,39174.74,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20388,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 389,23237.73,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20389,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 390,58634.36,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20390,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 391,1025.31,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20391,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 392,2164.96,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20392,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 393,23237.89,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20393,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 394,5140.88,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20394,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 395,87776.66,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20395,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 396,257.47,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20396,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 397,3400.24,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20397,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 398,27742.55,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20398,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 399,21275.88,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20399,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 400,27226.40,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20400,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 401,1279.15,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20401,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 402,2559.94,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20402,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 403,57095.39,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20403,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 404,15460.00,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20404,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 405,51523.39,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20405,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 406,1584.20,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20406,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 407,2998.81,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20407,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 408,76881.93,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20408,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 409,4711.16,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20409,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 410,13765.46,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20410,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 411,1193.98,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20411,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 412,1802.67,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20412,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 413,47625.36,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20413,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 414,13544.67,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20414,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 415,114578.80,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20415,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 416,1489.92,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20416,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 417,2790.88,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20417,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 418,51207.37,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20418,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 419,23549.70,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20419,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 420,50704.11,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20420,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 421,1149.78,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20421,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 422,2657.79,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20422,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 423,74681.60,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20423,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 424,1508.48,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20424,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 425,105269.11,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20425,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 426,1813.87,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20426,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 427,4775.26,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20427,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 428,68721.85,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20428,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 429,20155.15,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20429,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 430,3370.98,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20430,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 431,403.56,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20431,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 432,4771.51,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20432,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 433,26553.95,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20433,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 434,12328.45,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20434,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 435,132180.74,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20435,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 436,1978.98,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20436,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 437,1771.30,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20437,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 438,49860.66,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20438,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 439,17620.80,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20439,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 440,78578.57,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20440,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 441,1365.28,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20441,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 442,1117.98,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20442,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 443,58543.79,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20443,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 444,28171.41,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20444,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 445,141675.28,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20445,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 446,693.10,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20446,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 447,3390.02,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20447,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 448,42349.26,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20448,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 449,17776.83,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20449,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 450,135832.84,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20450,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 451,819.74,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20451,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 452,3783.83,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20452,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 453,13928.69,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20453,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 454,4010.14,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20454,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 455,103148.15,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20455,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 456,925.82,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20456,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 457,4767.65,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20457,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 458,4420.14,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20458,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 459,19306.58,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20459,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 460,138399.68,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20460,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 461,1990.04,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20461,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 462,2620.92,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20462,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 463,55999.24,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20463,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 464,15549.77,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20464,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 465,64863.22,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20465,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 466,562.53,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20466,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 467,1739.44,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20467,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 468,11565.54,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20468,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 469,3352.81,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20469,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 470,50693.68,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20470,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 471,1067.53,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20471,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 472,4918.34,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20472,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 473,50027.99,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20473,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 474,27635.49,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20474,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 475,34138.49,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20475,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 476,1596.52,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20476,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 477,1423.38,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20477,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 478,76308.77,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20478,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 479,763.17,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20479,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 480,55512.46,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20480,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 481,1127.53,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20481,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 482,1626.82,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20482,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 483,49313.59,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20483,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 484,16526.90,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20484,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 485,115414.30,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20485,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
Clean Code 486,1989.53,https://placehold.co/400x400/065F46/FFFFFF?text=Clean%20Code%20486,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Slim Fit Jeans 487,3400.25,https://placehold.co/400x400/9A3412/FFFFFF?text=Slim%20Fit%20Jeans%20487,f51dbd03-8798-4c37-bea0-38e750385ce6
Vacuum Cleaner 488,77738.93,https://placehold.co/400x400/3F3F46/FFFFFF?text=Vacuum%20Cleaner%20488,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Cricket Bat 489,12012.81,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Cricket%20Bat%20489,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 490,79944.86,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20490,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
System Design Handbook 491,495.75,https://placehold.co/400x400/065F46/FFFFFF?text=System%20Design%20Handbook%20491,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Cotton T-Shirt 492,2014.84,https://placehold.co/400x400/9A3412/FFFFFF?text=Cotton%20T-Shirt%20492,f51dbd03-8798-4c37-bea0-38e750385ce6
Air Fryer 493,68196.43,https://placehold.co/400x400/3F3F46/FFFFFF?text=Air%20Fryer%20493,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Badminton Racket 494,17495.13,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Badminton%20Racket%20494,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 495,67491.91,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20495,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
JavaScript Deep Dive 496,728.53,https://placehold.co/400x400/065F46/FFFFFF?text=JavaScript%20Deep%20Dive%20496,5fa61451-b12d-44fb-863d-9b2c9e9496f0
Hooded Sweatshirt 497,3391.05,https://placehold.co/400x400/9A3412/FFFFFF?text=Hooded%20Sweatshirt%20497,f51dbd03-8798-4c37-bea0-38e750385ce6
Microwave Oven 498,48987.60,https://placehold.co/400x400/3F3F46/FFFFFF?text=Microwave%20Oven%20498,ac13c7a3-f2a1-4f9c-bf71-e4803f2a44da
Football 499,17352.28,https://placehold.co/400x400/7F1D1D/FFFFFF?text=Football%20499,ab22bdf7-c260-4beb-b403-cc919cf474ae
Smartphone 500,7324.09,https://placehold.co/400x400/1E3A8A/FFFFFF?text=Smartphone%20500,1ea0c0d3-9683-4fe5-b033-0cd94795b40c
